ï»¿ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Tenure_Years,Tenure_Months,Total_Spend,Total_Purchases,Customer_Type,Family_Size,Campaign_Acceptance_Rate
2461,1955,Master,Single,51124,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,70,11,8,43.00,6,High-income,3,0.00
10736,1971,Graduation,Single,72258,0,1,2013-12-09,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,54,11,8,1525.00,22,High-income,2,0.00
3194,1974,PhD,Single,71466,0,0,2014-05-04,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,51,11,3,1230.00,19,High-income,1,0.00
10839,1976,Graduation,Married,36283,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,49,11,4,29.00,6,Medium-income,4,0.00
49,1970,Graduation,Single,20587,1,0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,10,9,25.00,5,Medium-income,2,0.00
4290,1972,Graduation,Married,30467,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,53,11,5,24.00,4,Medium-income,3,0.00
10219,1972,Graduation,Married,31590,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,53,12,2,38.00,5,Medium-income,3,0.00
4211,1986,Basic,Married,20425,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,12,9,57.00,7,Medium-income,3,0.00
1135,1960,Master,Married,17144,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,65,11,6,47.00,12,Low-income,4,0.00
6299,1968,PhD,Divorced/Widowed,42564,0,1,2013-02-01,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,57,12,6,813.00,24,High-income,2,20.00
10846,1978,Master,Married,43783,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,47,11,2,629.00,22,High-income,3,20.00
347,1976,Graduation,Divorced/Widowed,40780,0,1,2012-08-09,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,49,13,0,377.00,17,High-income,2,0.00
6543,1945,Master,Married,62847,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,80,12,7,1612.00,14,High-income,2,0.00
10446,1957,PhD,Married,82017,0,0,2012-07-11,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,68,13,1,729.00,17,High-income,2,60.00
3479,1950,Graduation,Single,16813,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,75,12,1,50.00,6,Low-income,1,20.00
11075,1978,Graduation,Married,51267,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,47,11,9,270.00,15,High-income,4,0.00
4442,1961,Graduation,Single,46524,0,1,2013-05-04,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,64,12,3,177.00,9,High-income,2,0.00
199,1962,Master,Single,45183,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,63,12,7,315.00,13,High-income,1,20.00
6722,1954,PhD,Married,70421,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,71,11,1,767.00,23,High-income,3,0.00
796,1965,"2n Cycle",Divorced/Widowed,60161,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,60,12,10,1071.00,26,High-income,2,0.00
3749,1973,Graduation,Married,73926,0,0,2013-02-03,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,52,12,6,1580.00,24,High-income,2,0.00
8523,1968,Graduation,Married,19329,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,57,11,8,60.00,10,Low-income,3,0.00
310,1970,Master,Married,61872,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,55,11,8,573.00,21,High-income,3,0.00
8629,1956,Graduation,Divorced/Widowed,46984,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,69,12,4,41.00,5,High-income,3,0.00
236,1951,Graduation,Married,34838,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,74,12,7,170.00,10,Medium-income,4,0.00
9930,1944,PhD,Single,82716,0,0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,81,12,3,1167.00,28,High-income,1,0.00
3483,1958,Graduation,Married,48192,0,0,2013-06-04,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,67,12,2,1526.00,25,High-income,2,60.00
4599,1976,Master,Married,49681,0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,49,12,4,458.00,21,High-income,4,0.00
7326,1971,Master,Married,56850,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,54,11,5,63.00,6,High-income,3,0.00
7352,1957,Graduation,Married,55267,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,68,11,10,405.00,17,High-income,3,0.00
2350,1972,Graduation,Married,59666,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,53,12,5,1027.00,20,High-income,4,20.00
9145,1972,Graduation,Single,72504,0,1,2013-06-04,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,53,12,2,1478.00,22,High-income,2,0.00
2964,1981,Graduation,Married,26872,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,44,11,10,72.00,5,Medium-income,2,0.00
5585,1972,Graduation,Single,21359,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,53,12,4,48.00,7,Medium-income,2,0.00
9687,1975,Graduation,Single,73170,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,50,11,2,726.00,16,High-income,1,0.00
3732,1955,Master,Married,52750,0,1,2013-04-02,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,70,12,4,860.00,27,High-income,3,0.00
6303,1986,PhD,Married,91820,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,39,11,9,1497.00,22,High-income,2,0.00
11176,1970,PhD,Married,65968,0,1,2014-12-05,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,55,10,8,495.00,18,High-income,3,0.00
2986,1976,Graduation,Married,30772,1,1,2014-12-03,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,49,10,8,20.00,4,Medium-income,4,0.00
7462,1954,Graduation,Single,22507,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,71,12,9,570.00,19,Medium-income,1,0.00
3900,1972,Graduation,Married,65685,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,11,4,769.00,21,High-income,3,0.00
7034,1978,"2n Cycle",Married,25804,1,0,2013-01-09,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,47,12,7,55.00,7,Medium-income,3,0.00
9493,1980,PhD,Single,76412,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,45,12,3,1808.00,18,High-income,1,40.00
1143,1972,Graduation,Married,22063,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,53,12,0,55.00,7,Medium-income,3,0.00
1,1961,Graduation,Single,57091,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,64,11,2,577.00,18,High-income,1,20.00
3855,1963,Graduation,Married,22419,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,62,12,4,162.00,8,Medium-income,2,0.00
5536,1959,Graduation,Married,87771,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,66,12,3,1957.00,20,High-income,3,80.00
5989,1959,"2n Cycle",Divorced/Widowed,78353,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,66,12,4,1576.00,24,High-income,2,0.00
9499,1954,Graduation,Married,93404,1,2,2013-07-05,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,71,12,1,1616.00,17,High-income,5,40.00
6768,1962,Graduation,Divorced/Widowed,37859,1,2,2013-12-01,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,63,11,8,36.00,6,Medium-income,4,0.00
2150,1958,PhD,Divorced/Widowed,80995,0,1,2013-11-05,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,67,11,9,1482.00,22,High-income,2,0.00
6646,1984,Graduation,Married,16529,1,0,2014-01-03,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,41,11,7,22.00,5,Low-income,3,0.00
4887,1976,PhD,Divorced/Widowed,55412,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,49,11,9,63.00,6,High-income,3,0.00
8560,1992,Graduation,Single,48789,0,0,2012-10-09,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,33,12,10,680.00,18,High-income,1,0.00
3321,1967,PhD,Married,56575,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,58,12,3,542.00,20,High-income,4,0.00
11003,1980,"2n Cycle",Married,25130,1,0,2013-02-10,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,45,12,6,50.00,7,Medium-income,3,0.00
10402,1967,Graduation,Married,35441,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,58,12,6,39.00,6,Medium-income,4,0.00
9904,1956,Graduation,Married,71391,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,69,12,4,1043.00,28,High-income,3,0.00
6141,1972,Master,Single,49494,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,53,12,4,385.00,14,High-income,2,0.00
5687,1980,Graduation,Divorced/Widowed,81702,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,45,12,11,1633.00,27,High-income,1,0.00
10856,1980,"2n Cycle",Single,45889,0,1,2013-02-07,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,45,12,6,46.00,5,High-income,2,0.00
5121,1977,Graduation,Single,56628,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,48,11,5,761.00,20,High-income,2,20.00
4186,1950,Graduation,Married,34026,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,75,12,3,76.00,9,Medium-income,4,0.00
368,1974,Graduation,Married,40049,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,51,12,8,290.00,14,High-income,3,0.00
3312,1988,Graduation,Single,34176,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,37,10,8,89.00,11,Medium-income,2,0.00
11121,1981,Graduation,Married,19419,1,0,2012-10-11,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,44,12,10,70.00,11,Low-income,3,0.00
5332,1960,"2n Cycle",Married,82504,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,65,12,0,1066.00,17,High-income,2,0.00
5848,1970,Graduation,Married,81205,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,55,11,7,2009.00,19,High-income,2,60.00
10343,1991,"2n Cycle",Single,61618,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,34,12,10,1345.00,19,High-income,1,0.00
5935,1956,Master,Single,55284,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,69,12,8,764.00,23,High-income,2,0.00
2895,1963,Graduation,Single,49980,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,62,11,10,195.00,11,High-income,2,0.00
10262,1980,Graduation,Married,15072,2,0,2013-10-05,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,45,11,10,53.00,11,Low-income,4,0.00
7848,1974,Graduation,Single,49166,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,51,12,2,368.00,13,High-income,2,0.00
9477,1954,PhD,Married,65324,0,1,2014-11-01,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,71,10,9,544.00,20,High-income,3,0.00
4856,1957,"2n Cycle",Married,82347,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,68,13,2,1853.00,25,High-income,2,40.00
7186,1966,PhD,Married,30843,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,59,11,2,35.00,6,Medium-income,4,20.00
5794,1974,PhD,Married,46374,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,51,11,5,446.00,18,High-income,3,40.00
1456,1979,Graduation,Single,60474,0,1,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,46,12,7,1180.00,31,High-income,2,0.00
4877,1973,Master,Married,38576,0,1,2014-04-03,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,52,11,4,41.00,5,Medium-income,3,0.00
425,1985,Graduation,Married,55357,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,40,12,6,727.00,22,High-income,4,0.00
3007,1966,Graduation,Married,37758,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,59,13,4,40.00,6,Medium-income,4,0.00
1031,1989,"2n Cycle",Married,85710,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,36,12,3,1062.00,26,High-income,2,20.00
4297,1969,Graduation,Married,23228,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,56,11,6,40.00,7,Medium-income,3,0.00
807,1969,Master,Married,44602,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,56,11,6,292.00,17,High-income,4,0.00
9553,1987,Graduation,Married,7500,0,0,2013-09-01,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,38,11,11,15.00,4,Low-income,2,0.00
4271,1989,"2n Cycle",Married,38683,1,0,2012-04-10,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,36,13,4,341.00,17,Medium-income,3,0.00
4120,1975,"2n Cycle",Single,49514,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,50,11,8,369.00,13,High-income,2,0.00
2036,1973,PhD,Married,57906,0,1,2013-11-06,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,52,11,9,401.00,17,High-income,3,0.00
115,1966,Master,Single,43456,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,59,12,4,393.00,17,High-income,2,0.00
4259,1986,Master,Single,19485,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,39,11,11,10.00,4,Low-income,3,0.00
8687,1978,Graduation,Married,53172,0,1,2013-06-05,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,47,12,2,486.00,16,High-income,3,0.00
2447,1979,Graduation,Married,30545,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,46,12,10,69.00,7,Medium-income,3,0.00
10140,1983,PhD,Married,70123,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,42,11,10,1727.00,17,High-income,2,40.00
9353,1959,Graduation,Single,62450,0,1,2014-06-01,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,66,11,2,995.00,16,High-income,2,20.00
3623,1976,Graduation,Married,21675,1,0,2014-11-06,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,49,10,9,45.00,10,Medium-income,3,0.00
738,1981,"2n Cycle",Single,42395,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,44,11,4,182.00,12,High-income,3,0.00
7631,1978,Master,Married,61346,1,0,2013-06-10,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,47,12,2,989.00,23,High-income,3,0.00
4789,1953,Graduation,Married,80812,0,0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,72,11,11,1677.00,18,High-income,2,60.00
773,1971,Master,Divorced/Widowed,42835,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,54,12,1,595.00,23,High-income,3,0.00
10602,1983,Graduation,Married,39922,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,12,6,156.00,9,Medium-income,3,0.00
1446,1956,Master,Single,86424,0,0,2014-05-04,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,69,11,3,1226.00,28,High-income,1,0.00
3270,1978,"2n Cycle",Married,17117,1,0,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,47,12,7,128.00,11,Low-income,3,0.00
8443,1972,Graduation,Single,24762,1,0,2014-10-02,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,53,10,10,86.00,9,Medium-income,2,20.00
9653,1975,Graduation,Married,35797,0,1,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,50,12,10,68.00,7,Medium-income,3,0.00
8916,1975,Graduation,Divorced/Widowed,36627,2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,50,12,1,16.00,4,Medium-income,3,0.00
8017,1981,"2n Cycle",Married,51111,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,44,11,2,55.00,7,High-income,4,0.00
5830,1972,PhD,Single,86857,0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,53,12,8,2114.00,22,High-income,1,0.00
4597,1970,PhD,Married,82072,0,0,2013-02-07,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,55,12,6,2018.00,19,High-income,2,0.00
7023,1953,PhD,Single,46231,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,72,12,8,263.00,15,High-income,4,0.00
8086,1959,Graduation,Married,42243,1,1,2013-11-12,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,66,11,9,55.00,7,High-income,4,0.00
8825,1962,Graduation,Married,51195,1,1,2013-01-04,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,63,12,7,564.00,24,High-income,4,0.00
2930,1978,Master,Single,68092,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,47,11,8,1281.00,20,High-income,1,0.00
1928,1973,Graduation,Married,31814,1,0,2013-09-02,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,52,11,11,83.00,7,Medium-income,3,20.00
7108,1965,Master,Divorced/Widowed,51390,1,1,2012-08-09,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,60,13,0,353.00,18,High-income,3,0.00
10925,1983,Graduation,Married,76630,0,0,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,42,11,7,1003.00,25,High-income,2,0.00
9960,1991,Basic,Single,26868,1,0,2014-04-30,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,34,11,3,14.00,4,Medium-income,2,0.00
8800,1943,PhD,Divorced/Widowed,48948,0,0,2013-01-02,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,82,12,7,902.00,24,High-income,1,20.00
9224,1972,PhD,Single,55260,0,1,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,53,12,8,1139.00,25,High-income,2,0.00
5519,1956,Graduation,Married,64090,0,1,2013-07-08,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,69,12,1,797.00,20,High-income,3,0.00
5046,1958,Graduation,Divorced/Widowed,78331,0,1,2014-01-23,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,67,11,7,1638.00,25,High-income,2,0.00
7037,1974,PhD,Married,37087,1,0,2013-11-08,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,51,11,9,401.00,17,Medium-income,3,0.00
905,1986,Graduation,Divorced/Widowed,21846,1,0,2013-10-22,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,39,11,10,84.00,11,Medium-income,2,0.00
8624,1958,Graduation,Married,81320,0,0,2013-06-02,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,67,12,2,928.00,18,High-income,2,0.00
8945,1970,Graduation,Divorced/Widowed,54137,0,1,2013-08-16,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,55,12,0,203.00,11,High-income,2,0.00
6445,1967,Graduation,Married,66825,0,0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,58,12,1,858.00,16,High-income,2,0.00
2727,1973,Graduation,Married,57100,0,0,2013-04-12,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,52,12,4,409.00,13,High-income,2,0.00
6404,1969,Graduation,Married,58917,1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,56,12,5,282.00,16,High-income,5,0.00
11074,1977,Graduation,Single,85072,0,0,2014-09-04,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,48,10,11,1423.00,18,High-income,1,0.00
10150,1961,Graduation,Single,86429,0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,64,11,9,1449.00,18,High-income,1,20.00
1968,1971,Graduation,Divorced/Widowed,45684,1,0,2013-02-12,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,54,12,6,28.00,4,High-income,2,0.00
6534,1974,Graduation,Married,47889,1,0,2014-04-01,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,51,11,4,67.00,6,High-income,3,0.00
9485,1986,PhD,Married,45921,0,0,2014-10-03,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,39,10,10,199.00,10,High-income,2,0.00
7053,1966,PhD,Single,78420,0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,59,12,1,1453.00,22,High-income,1,0.00
4654,1992,Graduation,Married,75114,0,0,2013-07-11,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,33,12,1,1253.00,19,High-income,2,0.00
9760,1963,PhD,Divorced/Widowed,52278,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,62,12,7,1198.00,31,High-income,2,0.00
1048,1972,Master,Married,35641,1,0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,53,12,1,178.00,10,Medium-income,3,0.00
10619,1994,Graduation,Single,95529,0,0,2012-03-12,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,31,13,5,1990.00,18,High-income,1,20.00
9308,1954,Graduation,Married,62820,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,71,11,9,976.00,14,High-income,2,0.00
10505,1960,Master,Married,73113,0,0,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,65,11,7,1001.00,15,High-income,2,0.00
8362,1982,PhD,Married,84169,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,43,12,1,1919.00,20,High-income,2,40.00
2625,1954,"2n Cycle",Single,42607,0,1,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,71,11,9,350.00,14,High-income,2,0.00
4637,1954,PhD,Single,74637,0,0,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,71,12,3,1650.00,25,High-income,1,20.00
9972,1955,PhD,Married,46015,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,70,11,4,46.00,5,High-income,4,40.00
4483,1993,Graduation,Single,72354,0,0,2013-04-17,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,32,12,4,1228.00,19,High-income,1,0.00
4487,1969,Master,Single,39858,1,0,2013-01-24,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,56,12,7,95.00,7,Medium-income,2,0.00
4988,1948,PhD,Married,34469,1,1,2014-04-05,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,77,11,4,62.00,9,Medium-income,4,0.00
8931,1986,Graduation,Married,83033,1,0,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,39,11,3,1761.00,26,High-income,3,20.00
5871,1979,Master,Married,24401,0,0,2012-08-31,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,46,12,11,467.00,16,Medium-income,2,0.00
2008,1978,Graduation,Married,77583,0,0,2014-10-02,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,47,10,10,1149.00,19,High-income,2,20.00
3139,1982,"2n Cycle",Single,74116,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,43,11,7,2052.00,19,High-income,1,20.00
10037,1993,Graduation,Single,74293,0,0,2014-04-05,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,32,11,4,1127.00,16,High-income,1,0.00
10673,1976,PhD,Married,68397,0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,49,11,9,1416.00,21,High-income,3,0.00
5303,1974,PhD,Married,79632,0,0,2014-08-04,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,51,11,0,1113.00,20,High-income,2,0.00
